,A(x),B(Y)
,"-103,214","2,32E-06"
,"-103,212","1,75E-06"
,"-103,21","5,55E-06"
,"-103,208","4,23E-06"
,"-103,206","2,92E-06"
,"-103,204","7,60E-07"
,"-103,202","-2,49E-06"
,"-103,2","8,20E-07"
,"-103,198","-5,70E-07"
,"-103,196","2,55E-06"
,"-103,194","5,96E-06"
,"-103,192","4,92E-06"
,"-103,19","3,99E-06"
,"-103,188","2,33E-06"
,"-103,186","1,51E-06"
,"-103,184","1,50E-07"
,"-103,182","-6,70E-07"
,"-103,18","-2,82E-06"
,"-103,178","-1,89E-06"
,"-103,176","1,06E-06"
,"-103,174","1,10E-06"
,"-103,172","-2,98E-06"
,"-103,17","3,41E-06"
,"-103,168","2,71E-06"
,"-103,166","3,36E-06"
,"-103,164","8,80E-07"
,"-103,162","-2,86E-06"
,"-103,16","8,60E-07"
,"-103,158","-7,90E-07"
,"-103,156","-9,90E-07"
,"-103,154","9,10E-07"
,"-103,152","6,00E-07"
,"-103,15","1,67E-06"
,"-103,148","3,36E-06"
,"-103,146","2,49E-06"
,"-103,144","-1,60E-06"
,"-103,142","2,00E-06"
,"-103,14","9,10E-07"
,"-103,138","2,73E-06"
,"-103,136","4,89E-06"
,"-103,134","7,25E-06"
,"-103,132","5,91E-06"
,"-103,13","4,08E-06"
,"-103,128","2,79E-06"
,"-103,126","2,46E-06"
,"-103,124","2,25E-06"
,"-103,122","2,59E-06"
,"-103,12","-6,10E-07"
,"-103,118","2,41E-06"
,"-103,116","4,37E-06"
,"-103,114","5,49E-06"
,"-103,112","6,18E-06"
,"-103,11","6,95E-06"
,"-103,108","4,48E-06"
,"-103,106","3,86E-06"
,"-103,104","2,62E-06"
,"-103,102","2,16E-06"
,"-103,1","-1,30E-07"
,"-103,098","-5,10E-07"
,"-103,096","-2,57E-06"
,"-103,094","1,26E-06"
,"-103,092","6,20E-06"
,"-103,09","2,31E-06"
,"-103,088","5,00E-07"
,"-103,086","7,90E-07"
,"-103,084","-6,50E-07"
,"-103,082","-3,64E-06"
,"-103,08","-2,68E-06"
,"-103,078","-1,43E-06"
,"-103,076","-2,06E-06"
,"-103,074","3,54E-06"
,"-103,072","1,42E-06"
,"-103,07","4,10E-07"
,"-103,068","3,27E-06"
,"-103,066","-1,00E-07"
,"-103,064","-3,25E-06"
,"-103,062","-1,40E-06"
,"-103,06","-2,17E-06"
,"-103,058","-2,90E-07"
,"-103,056","-2,50E-07"
,"-103,054","1,36E-06"
,"-103,052","2,08E-06"
,"-103,05","3,71E-06"
,"-103,048","2,17E-06"
,"-103,046","4,58E-06"
,"-103,044","-2,15E-06"
,"-103,042","-3,00E-07"
,"-103,04","2,90E-07"
,"-103,038","1,58E-06"
,"-103,036","-3,70E-07"
,"-103,034","5,10E-07"
,"-103,032","2,01E-06"
,"-103,03","1,47E-06"
,"-103,028","9,70E-07"
,"-103,026","-1,84E-06"
,"-103,024","-4,50E-06"
,"-103,022","-3,25E-06"
,"-103,02","-8,59E-06"
,"-103,018","-1,24E-06"
,"-103,016","-6,90E-07"
,"-103,014","1,27E-06"
,"-103,012","1,20E-07"
,"-103,01","5,75E-06"
,"-103,008","1,78E-06"
,"-103,006","5,47E-06"
,"-103,004","-3,39E-06"
,"-103,002","-2,22E-06"
,-103,"-1,80E-07"
,"-102,998","9,10E-07"
,"-102,996","6,00E-07"
,"-102,994","4,96E-06"
,"-102,992","4,38E-06"
,"-102,99","3,07E-06"
,"-102,988","3,10E-06"
,"-102,986","1,64E-06"
,"-102,984","1,86E-06"
,"-102,982","1,30E-07"
,"-102,98","1,83E-06"
,"-102,978","-1,80E-06"
,"-102,976","-7,80E-07"
,"-102,974","1,17E-06"
,"-102,972","5,89E-06"
,"-102,97","5,25E-06"
,"-102,968","5,63E-06"
,"-102,966","1,52E-06"
,"-102,964","5,26E-06"
,"-102,962","3,61E-06"
,"-102,96","-3,10E-07"
,"-102,958","2,33E-06"
,"-102,956","2,64E-06"
,"-102,954","1,83E-06"
,"-102,952","2,06E-06"
,"-102,95","4,40E-06"
,"-102,948","4,14E-06"
,"-102,946","4,53E-06"
,"-102,944","5,33E-06"
,"-102,942","3,38E-06"
,"-102,94","4,10E-07"
,"-102,938","5,20E-07"
,"-102,936","-1,75E-06"
,"-102,934","1,76E-06"
,"-102,932","-2,10E-06"
,"-102,93","4,40E-07"
,"-102,928","1,15E-06"
,"-102,926","3,39E-06"
,"-102,924","8,30E-07"
,"-102,922","-1,34E-06"
,"-102,92","-2,13E-06"
,"-102,918","-3,57E-06"
,"-102,916","-4,11E-06"
,"-102,914","6,00E-08"
,"-102,912","2,71E-06"
,"-102,91","2,23E-06"
,"-102,908","5,06E-06"
,"-102,906","-2,85E-06"
,"-102,904","1,84E-06"
,"-102,902","-1,90E-07"
,"-102,9","-2,50E-07"
,"-102,898","-2,33E-06"
,"-102,896","-3,09E-06"
,"-102,894","1,92E-06"
,"-102,892","2,80E-06"
,"-102,89","9,20E-07"
,"-102,888","2,76E-06"
,"-102,886","2,47E-06"
,"-102,884","1,56E-06"
,"-102,882","-3,10E-06"
,"-102,88","1,26E-06"
,"-102,878","-3,81E-06"
,"-102,876","-3,91E-06"
,"-102,874","-5,00E-06"
,"-102,872","-2,50E-06"
,"-102,87","-1,50E-07"
,"-102,868","-6,50E-07"
,"-102,866","-3,12E-06"
,"-102,864","-1,30E-07"
,"-102,862","4,50E-07"
,"-102,86","-4,06E-06"
,"-102,858","-5,77E-06"
,"-102,856","-2,96E-06"
,"-102,854","-2,96E-06"
,"-102,852","-6,80E-07"
,"-102,85","-2,26E-06"
,"-102,848","1,09E-06"
,"-102,846","1,20E-07"
,"-102,844","1,10E-07"
,"-102,842","-1,11E-06"
,"-102,84","-2,89E-06"
,"-102,838","-4,53E-06"
,"-102,836","-4,24E-06"
,"-102,834","-1,56E-06"
,"-102,832","-2,25E-06"
,"-102,83","-2,40E-07"
,"-102,828","-2,76E-06"
,"-102,826","-1,37E-06"
,"-102,824","-3,26E-06"
,"-102,822","-2,49E-06"
,"-102,82","-2,82E-06"
,"-102,818","-6,37E-06"
,"-102,816","-2,45E-06"
,"-102,814","-3,51E-06"
,"-102,812","-2,69E-06"
,"-102,81","1,00E-08"
,"-102,808","9,40E-07"
,"-102,806","-1,22E-06"
,"-102,804","-2,02E-06"
,"-102,802","-6,68E-06"
,"-102,8","-7,14E-06"
,"-102,798","-4,14E-06"
,"-102,796","-4,52E-06"
,"-102,794","-2,04E-06"
,"-102,792","1,33E-06"
,"-102,79","-1,75E-06"
,"-102,788","1,12E-06"
,"-102,786","-7,00E-08"
,"-102,784","5,00E-08"
,"-102,782","-3,68E-06"
,"-102,78","-2,97E-06"
,"-102,778","-4,98E-06"
,"-102,776","-8,29E-06"
,"-102,774","-5,89E-06"
,"-102,772","-4,38E-06"
,"-102,77","-4,86E-06"
,"-102,768","-1,77E-06"
,"-102,766","-2,61E-06"
,"-102,764","-1,28E-06"
,"-102,762","-9,90E-07"
,"-102,76","-4,11E-06"
,"-102,758","-1,17E-06"
,"-102,756","-5,06E-06"
,"-102,754","-8,71E-06"
,"-102,752","1,39E-06"
,"-102,75","2,70E-07"
,"-102,748","-1,28E-06"
,"-102,746","-3,64E-06"
,"-102,744","-8,90E-07"
,"-102,742","-5,27E-06"
,"-102,74","-4,44E-06"
,"-102,738","-3,17E-06"
,"-102,736","-5,06E-06"
,"-102,734","-2,66E-06"
,"-102,732","-7,00E-07"
,"-102,73","-4,90E-07"
,"-102,728","-1,90E-07"
,"-102,726","3,50E-07"
,"-102,724","-3,00E-07"
,"-102,722","-3,61E-06"
,"-102,72","-2,80E-06"
,"-102,718","-5,22E-06"
,"-102,716","-1,33E-06"
,"-102,714","-4,42E-06"
,"-102,712","-2,47E-06"
,"-102,71","-1,47E-06"
,"-102,708","-1,78E-06"
,"-102,706","-2,30E-07"
,"-102,704","-1,00E-06"
,"-102,702","-3,73E-06"
,"-102,7","-5,12E-06"
,"-102,698","-6,94E-06"
,"-102,696","-6,18E-06"
,"-102,694","-2,82E-06"
,"-102,692","4,90E-07"
,"-102,69","-2,08E-06"
,"-102,688","1,71E-06"
,"-102,686","8,40E-07"
,"-102,684","-1,46E-06"
,"-102,682","-3,32E-06"
,"-102,68","-7,50E-07"
,"-102,678","-1,99E-06"
,"-102,676","-6,13E-06"
,"-102,674","-1,94E-06"
,"-102,672","2,83E-06"
,"-102,67","1,15E-06"
,"-102,668","4,14E-06"
,"-102,666","1,76E-06"
,"-102,664","-1,72E-06"
,"-102,662","-2,18E-06"
,"-102,66","-4,23E-06"
,"-102,658","-4,31E-06"
,"-102,656","-3,44E-06"
,"-102,654","-2,71E-06"
,"-102,652","4,60E-07"
,"-102,65","1,25E-06"
,"-102,648","-2,54E-06"
,"-102,646","1,06E-06"
,"-102,644","-6,10E-07"
,"-102,642","-1,06E-06"
,"-102,64","-1,13E-06"
,"-102,638","3,30E-07"
,"-102,636","1,57E-06"
,"-102,634","1,39E-06"
,"-102,632","1,82E-06"
,"-102,63","2,04E-06"
,"-102,628","2,35E-06"
,"-102,626","3,21E-06"
,"-102,624","-1,91E-06"
,"-102,622","-4,04E-06"
,"-102,62","-4,16E-06"
,"-102,618","-3,27E-06"
,"-102,616","-1,85E-06"
,"-102,614","-2,31E-06"
,"-102,612","2,34E-06"
,"-102,61","1,08E-06"
,"-102,608","3,42E-06"
,"-102,606","2,90E-07"
,"-102,604","2,69E-06"
,"-102,602","-9,13E-06"
,"-102,6","2,09E-06"
,"-102,598","-1,55E-06"
,"-102,596","-2,82E-06"
,"-102,594","-2,43E-06"
,"-102,592","2,72E-06"
,"-102,59","1,47E-06"
,"-102,588","4,05E-06"
,"-102,586","4,49E-06"
,"-102,584","3,69E-06"
,"-102,582","1,60E-07"
,"-102,58","2,08E-06"
,"-102,578","-1,88E-06"
,"-102,576","-2,73E-06"
,"-102,574","-9,20E-07"
,"-102,572","-2,02E-06"
,"-102,57","-9,70E-07"
,"-102,568","4,08E-06"
,"-102,566","2,44E-06"
,"-102,564","1,69E-06"
,"-102,562","-1,08E-06"
,"-102,56","-1,81E-06"
,"-102,558","-3,23E-06"
,"-102,556","-4,10E-07"
,"-102,554","-2,90E-07"
,"-102,552","2,98E-06"
,"-102,55","4,85E-06"
,"-102,548","4,81E-06"
,"-102,546","3,77E-06"
,"-102,544","3,32E-06"
,"-102,542","-2,81E-06"
,"-102,54","-1,48E-06"
,"-102,538","-3,29E-06"
,"-102,536","4,50E-07"
,"-102,534","2,26E-06"
,"-102,532","4,11E-06"
,"-102,53","2,96E-06"
,"-102,528","3,08E-06"
,"-102,526","4,63E-06"
,"-102,524","4,52E-06"
,"-102,522","4,95E-06"
,"-102,52","1,59E-06"
,"-102,518","2,90E-06"
,"-102,516","-2,99E-06"
,"-102,514","3,65E-06"
,"-102,512","2,67E-06"
,"-102,51","3,21E-06"
,"-102,508","3,86E-06"
,"-102,506","1,54E-06"
,"-102,504","1,10E-07"
,"-102,502","-3,24E-06"
,"-102,5","5,80E-07"
,"-102,498","-4,00E-08"
,"-102,496","-3,80E-07"
,"-102,494","-1,64E-06"
,"-102,492","2,59E-06"
,"-102,49","1,25E-06"
,"-102,488","1,95E-06"
,"-102,486","5,60E-07"
,"-102,484","-4,10E-07"
,"-102,482","2,56E-06"
,"-102,48","2,00E-07"
,"-102,478","-6,80E-07"
,"-102,476","-1,04E-06"
,"-102,474","3,89E-06"
,"-102,472","1,25E-06"
,"-102,47","1,34E-06"
,"-102,468","1,95E-06"
,"-102,466","-2,03E-06"
,"-102,464","-7,50E-07"
,"-102,462","-1,54E-06"
,"-102,46","-2,13E-06"
,"-102,458","-1,04E-06"
,"-102,456","-3,20E-06"
,"-102,454","8,40E-07"
,"-102,452","3,00E-08"
,"-102,45","-1,18E-06"
,"-102,448","1,47E-06"
,"-102,446","2,20E-07"
,"-102,444","-4,00E-08"
,"-102,442","-3,20E-07"
,"-102,44","-2,52E-06"
,"-102,438","-1,22E-06"
,"-102,436","-4,80E-07"
,"-102,434","1,14E-06"
,"-102,432","5,34E-06"
,"-102,43","2,82E-06"
,"-102,428","3,76E-06"
,"-102,426","2,90E-06"
,"-102,424","2,99E-06"
,"-102,422","-1,90E-07"
,"-102,42","-7,80E-07"
,"-102,418","-1,94E-06"
,"-102,416","-6,70E-07"
,"-102,414","1,95E-06"
,"-102,412","7,00E-07"
,"-102,41","5,60E-07"
,"-102,408","1,55E-06"
,"-102,406","5,70E-07"
,"-102,404","6,30E-07"
,"-102,402","-3,40E-07"
,"-102,4","6,00E-07"
,"-102,398","-8,70E-07"
,"-102,396","8,50E-07"
,"-102,394","-7,00E-07"
,"-102,392","9,10E-07"
,"-102,39","2,40E-07"
,"-102,388","4,16E-06"
,"-102,386","3,30E-06"
,"-102,384","3,29E-06"
,"-102,382","-1,44E-06"
,"-102,38","-2,90E-06"
,"-102,378","-3,72E-06"
,"-102,376","-2,90E-06"
,"-102,374","-2,26E-06"
,"-102,372","-6,80E-07"
,"-102,37","-7,50E-07"
,"-102,368","7,70E-07"
,"-102,366","-1,44E-06"
,"-102,364","-1,25E-06"
,"-102,362","-6,70E-07"
,"-102,36","-1,08E-06"
,"-102,358","-3,97E-06"
,"-102,356","-3,38E-06"
,"-102,354","-2,69E-06"
,"-102,352","6,70E-07"
,"-102,35","3,75E-06"
,"-102,348","1,90E-06"
,"-102,346","-1,92E-06"
,"-102,344","-2,85E-06"
,"-102,342","-2,36E-06"
,"-102,34","-2,74E-06"
,"-102,338","-6,08E-06"
,"-102,336","-1,40E-06"
,"-102,334","-3,07E-06"
,"-102,332","2,31E-06"
,"-102,33","3,33E-06"
,"-102,328","1,16E-06"
,"-102,326","-1,72E-06"
,"-102,324","-1,09E-06"
,"-102,322","-2,90E-06"
,"-102,32","-4,27E-06"
,"-102,318","-2,23E-06"
,"-102,316","-1,50E-07"
,"-102,314","-2,90E-07"
,"-102,312","5,50E-07"
,"-102,31","3,21E-06"
,"-102,308","2,85E-06"
,"-102,306","1,64E-06"
,"-102,304","6,00E-08"
,"-102,302","-2,90E-06"
,"-102,3","-3,84E-06"
,"-102,298","-4,30E-06"
,"-102,296","-3,20E-07"
,"-102,294","-1,93E-06"
,"-102,292","1,53E-06"
,"-102,29","-7,70E-07"
,"-102,288","2,75E-06"
,"-102,286","1,20E-07"
,"-102,284","-1,54E-06"
,"-102,282","-3,36E-06"
,"-102,28","-3,15E-06"
,"-102,278","-5,72E-06"
,"-102,276","-1,97E-06"
,"-102,274","-2,28E-06"
,"-102,272","-3,30E-07"
,"-102,27","1,58E-06"
,"-102,268","2,06E-06"
,"-102,266","-1,05E-06"
,"-102,264","-1,56E-06"
,"-102,262","-1,77E-06"
,"-102,26","-1,76E-06"
,"-102,258","-4,08E-06"
,"-102,256","-5,60E-07"
,"-102,254","-2,53E-06"
,"-102,252","-1,07E-06"
,"-102,25","5,30E-07"
,"-102,248","-4,60E-07"
,"-102,246","8,70E-07"
,"-102,244","2,66E-06"
,"-102,242","-2,50E-07"
,"-102,24","1,80E-07"
,"-102,238","3,00E-07"
,"-102,236","5,50E-07"
,"-102,234","-3,18E-06"
,"-102,232","3,70E-07"
,"-102,23","2,25E-06"
,"-102,228","4,10E-07"
,"-102,226","2,20E-07"
,"-102,224","-1,39E-06"
,"-102,222","-8,70E-07"
,"-102,22","-2,44E-06"
,"-102,218","-3,13E-06"
,"-102,216","-1,52E-06"
,"-102,214","-5,00E-07"
,"-102,212","3,69E-06"
,"-102,21","1,25E-06"
,"-102,208","-1,13E-06"
,"-102,206","-1,70E-07"
,"-102,204","-1,76E-06"
,"-102,202","-2,88E-06"
,"-102,2","2,04E-06"
,"-102,198","-1,40E-06"
,"-102,196","-1,60E-06"
,"-102,194","-2,24E-06"
,"-102,192","5,30E-07"
,"-102,19","2,35E-06"
,"-102,188","3,60E-07"
,"-102,186","-1,30E-07"
,"-102,184","-6,50E-07"
,"-102,182","-2,24E-06"
,"-102,18","-2,56E-06"
,"-102,178","-3,26E-06"
,"-102,176","-3,26E-06"
,"-102,174","-4,30E-07"
,"-102,172","2,28E-06"
,"-102,17","1,70E-06"
,"-102,168","8,90E-07"
,"-102,166","-2,16E-06"
,"-102,164","-2,25E-06"
,"-102,162","-3,70E-06"
,"-102,16","-3,89E-06"
,"-102,158","-3,94E-06"
,"-102,156","-7,80E-07"
,"-102,154","-1,15E-06"
,"-102,152","1,20E-06"
,"-102,15","-2,80E-07"
,"-102,148","-4,21E-06"
,"-102,146","-3,95E-06"
,"-102,144","7,30E-07"
,"-102,142","1,00E-07"
,"-102,14","-2,86E-06"
,"-102,138","-3,93E-06"
,"-102,136","-2,65E-06"
,"-102,134","1,72E-06"
,"-102,132","1,49E-06"
,"-102,13","2,92E-06"
,"-102,128","2,42E-06"
,"-102,126","3,98E-06"
,"-102,124","-2,10E-07"
,"-102,122","-2,11E-06"
,"-102,12","2,33E-06"
,"-102,118","-3,59E-06"
,"-102,116","8,50E-07"
,"-102,114","-1,03E-06"
,"-102,112","3,50E-07"
,"-102,11","4,46E-06"
,"-102,108","5,16E-06"
,"-102,106","4,25E-06"
,"-102,104","1,23E-06"
,"-102,102","1,97E-06"
,"-102,1","-2,23E-06"
,"-102,098","-1,66E-06"
,"-102,096","4,20E-07"
,"-102,094","3,13E-06"
,"-102,092","-6,00E-08"
,"-102,09","2,45E-06"
,"-102,088","4,87E-06"
,"-102,086","1,76E-06"
,"-102,084","3,28E-06"
,"-102,082","-1,77E-06"
,"-102,08","-2,35E-06"
,"-102,078","-5,30E-07"
,"-102,076","-3,14E-06"
,"-102,074","-2,87E-06"
,"-102,072","-1,02E-06"
,"-102,07","1,50E-07"
,"-102,068","1,75E-06"
,"-102,066","3,70E-07"
,"-102,064","1,92E-06"
,"-102,062","2,30E-07"
,"-102,06","-1,02E-06"
,"-102,058","6,00E-07"
,"-102,056","4,40E-07"
,"-102,054","-1,13E-06"
,"-102,052","2,74E-06"
,"-102,05","1,91E-06"
,"-102,048","1,30E-06"
,"-102,046","4,90E-07"
,"-102,044","1,75E-06"
,"-102,042","-1,66E-06"
,"-102,04","-2,85E-06"
,"-102,038","-1,37E-06"
,"-102,036","-1,99E-06"
,"-102,034","-2,00E-08"
,"-102,032","-6,20E-07"
,"-102,03","1,49E-06"
,"-102,028","-8,00E-07"
,"-102,026","-2,43E-06"
,"-102,024","-2,45E-06"
,"-102,022","-2,70E-06"
,"-102,02","-9,40E-07"
,"-102,018","-5,90E-07"
,"-102,016","2,08E-06"
,"-102,014","3,90E-07"
,"-102,012","-2,20E-07"
,"-102,01","1,97E-06"
,"-102,008","2,59E-06"
,"-102,006","3,68E-06"
,"-102,004","4,28E-06"
,"-102,002","1,94E-06"
,-102,"-2,12E-06"
,"-101,998","-1,00E-06"
,"-101,996","1,06E-06"
,"-101,994","-7,50E-07"
,"-101,992","5,00E-08"
,"-101,99","1,90E-06"
,"-101,988","3,25E-06"
,"-101,986","2,48E-06"
,"-101,984","2,12E-06"
,"-101,982","2,30E-07"
,"-101,98","-1,40E-06"
,"-101,978","-2,52E-06"
,"-101,976","-4,10E-06"
,"-101,974","-5,20E-07"
,"-101,972","-9,40E-07"
,"-101,97","1,01E-06"
,"-101,968","5,60E-07"
,"-101,966","-1,75E-06"
,"-101,964","-8,60E-07"
,"-101,962","-2,76E-06"
,"-101,96","-4,52E-06"
,"-101,958","-2,54E-06"
,"-101,956","-2,30E-06"
,"-101,954","-4,70E-07"
,"-101,952","1,30E-06"
,"-101,95","-4,00E-08"
,"-101,948","2,38E-06"
,"-101,946","5,12E-06"
,"-101,944","1,58E-06"
,"-101,942","-1,92E-06"
,"-101,94","-2,03E-06"
,"-101,938","-2,53E-06"
,"-101,936","-3,81E-06"
,"-101,934","9,00E-07"
,"-101,932","4,98E-06"
,"-101,93","6,03E-06"
,"-101,928","3,76E-06"
,"-101,926","2,47E-06"
,"-101,924","-1,10E-06"
,"-101,922","-1,02E-06"
,"-101,92","1,83E-06"
,"-101,918","-3,62E-06"
,"-101,916","-1,28E-06"
,"-101,914","-9,20E-07"
,"-101,912","1,57E-06"
,"-101,91","-1,47E-06"
,"-101,908","1,49E-06"
,"-101,906","2,29E-06"
,"-101,904","1,21E-06"
,"-101,902","1,01E-06"
,"-101,9","-2,78E-06"
,"-101,898","-3,67E-06"
,"-101,896","-4,90E-07"
,"-101,894","-3,50E-07"
,"-101,892","-2,40E-07"
,"-101,89","3,25E-06"
,"-101,888","1,46E-06"
,"-101,886","5,40E-07"
,"-101,884","-4,99E-06"
,"-101,882","-2,90E-07"
,"-101,88","3,04E-06"
,"-101,878","-4,70E-07"
,"-101,876","-6,10E-07"
,"-101,874","-3,40E-07"
,"-101,872","2,26E-06"
,"-101,87","5,17E-06"
,"-101,868","6,33E-06"
,"-101,866","3,43E-06"
,"-101,864","-6,00E-07"
,"-101,862","1,24E-06"
,"-101,86","-6,00E-07"
,"-101,858","5,20E-07"
,"-101,856","3,45E-06"
,"-101,854","2,53E-06"
,"-101,852","6,74E-06"
,"-101,85","5,70E-06"
,"-101,848","3,81E-06"
,"-101,846","2,38E-06"
,"-101,844","2,84E-06"
,"-101,842","-1,50E-07"
,"-101,84","1,60E-06"
,"-101,838","-2,59E-06"
,"-101,836","-9,90E-07"
,"-101,834","-2,80E-07"
,"-101,832","-1,27E-06"
,"-101,83","2,42E-06"
,"-101,828","5,07E-06"
,"-101,826","5,04E-06"
,"-101,824","1,67E-06"
,"-101,822","8,40E-07"
,"-101,82","-1,65E-06"
,"-101,818","-2,39E-06"
,"-101,816","-5,00E-07"
,"-101,814","-3,09E-06"
,"-101,812","1,91E-06"
,"-101,81","1,45E-06"
,"-101,808","1,13E-06"
,"-101,806","3,38E-06"
,"-101,804","1,18E-06"
,"-101,802","1,20E-06"
,"-101,8","-3,39E-06"
,"-101,798","-1,04E-06"
,"-101,796","-6,80E-07"
,"-101,794","1,80E-06"
,"-101,792","4,55E-06"
,"-101,79","2,51E-06"
,"-101,788","3,25E-06"
,"-101,786","2,40E-07"
,"-101,784","5,78E-06"
,"-101,782","1,72E-06"
,"-101,78","1,18E-06"
,"-101,778","1,59E-06"
,"-101,776","2,38E-06"
,"-101,774","3,52E-06"
,"-101,772","6,16E-06"
,"-101,77","2,23E-06"
,"-101,768","2,41E-06"
,"-101,766","3,86E-06"
,"-101,764","2,22E-06"
,"-101,762","2,34E-06"
,"-101,76","9,50E-07"
,"-101,758","-8,60E-07"
,"-101,756","3,35E-06"
,"-101,754","1,90E-06"
,"-101,752","2,66E-06"
,"-101,75","7,60E-07"
,"-101,748","3,77E-06"
,"-101,746","4,17E-06"
,"-101,744","1,87E-06"
,"-101,742","3,58E-06"
,"-101,74","1,26E-06"
,"-101,738","3,69E-06"
,"-101,736","2,54E-06"
,"-101,734","2,68E-06"
,"-101,732","-4,90E-07"
,"-101,73","5,84E-06"
,"-101,728","8,11E-06"
,"-101,726","5,13E-06"
,"-101,724","5,13E-06"
,"-101,722","5,54E-06"
,"-101,72","5,39E-06"
,"-101,718","4,30E-06"
,"-101,716","3,23E-06"
,"-101,714","-8,80E-07"
,"-101,712","4,63E-06"
,"-101,71","2,80E-06"
,"-101,708","4,11E-06"
,"-101,706","1,50E-06"
,"-101,704","2,13E-06"
,"-101,702","1,84E-06"
,"-101,7","-2,70E-07"
,"-101,698","9,40E-07"
,"-101,696","-1,08E-06"
,"-101,694","5,69E-06"
,"-101,692","4,31E-06"
,"-101,69","1,62E-06"
,"-101,688","5,69E-06"
,"-101,686","1,84E-06"
,"-101,684","-4,81E-06"
,"-101,682","-3,88E-06"
,"-101,68","-3,70E-07"
,"-101,678","-2,67E-06"
,"-101,676","2,06E-06"
,"-101,674","1,17E-06"
,"-101,672","2,35E-06"
,"-101,67","-5,00E-08"
,"-101,668","3,07E-06"
,"-101,666","8,10E-07"
,"-101,664","5,00E-07"
,"-101,662","-7,50E-07"
,"-101,66","8,40E-07"
,"-101,658","-1,89E-06"
,"-101,656","-1,97E-06"
,"-101,654","-1,80E-07"
,"-101,652","-2,67E-06"
,"-101,65","1,23E-06"
,"-101,648","3,92E-06"
,"-101,646","6,07E-06"
,"-101,644","1,29E-06"
,"-101,642","2,00E-08"
,"-101,64","-5,60E-07"
,"-101,638","-3,13E-06"
,"-101,636","-6,90E-07"
,"-101,634","1,24E-06"
,"-101,632","4,56E-06"
,"-101,63","3,11E-06"
,"-101,628","-6,40E-07"
,"-101,626","4,33E-06"
,"-101,624","-7,20E-07"
,"-101,622","4,10E-07"
,"-101,62","-2,57E-06"
,"-101,618","-3,36E-06"
,"-101,616","7,40E-07"
,"-101,614","-1,21E-06"
,"-101,612","2,15E-06"
,"-101,61","7,90E-07"
,"-101,608","2,56E-06"
,"-101,606","8,20E-07"
,"-101,604","2,40E-06"
,"-101,602","2,06E-06"
,"-101,6","-9,60E-07"
,"-101,598","-1,30E-07"
,"-101,596","8,90E-07"
,"-101,594","3,90E-07"
,"-101,592","-3,70E-07"
,"-101,59","9,20E-07"
,"-101,588","2,35E-06"
,"-101,586","-5,00E-07"
,"-101,584","-1,29E-06"
,"-101,582","-3,01E-06"
,"-101,58","-7,08E-06"
,"-101,578","5,70E-07"
,"-101,576","2,23E-06"
,"-101,574","1,36E-06"
,"-101,572","5,12E-06"
,"-101,57","5,20E-06"
,"-101,568","4,44E-06"
,"-101,566","4,38E-06"
,"-101,564","3,83E-06"
,"-101,562","2,60E-06"
,"-101,56","1,92E-06"
,"-101,558","2,07E-06"
,"-101,556","2,17E-06"
,"-101,554","3,66E-06"
,"-101,552","4,91E-06"
,"-101,55","2,74E-06"
,"-101,548","4,75E-06"
,"-101,546","2,29E-06"
,"-101,544","3,36E-06"
,"-101,542","-9,90E-07"
,"-101,54","1,80E-07"
,"-101,538","1,03E-06"
,"-101,536","3,75E-06"
,"-101,534","4,73E-06"
,"-101,532","4,84E-06"
,"-101,53","3,47E-06"
,"-101,528","7,20E-06"
,"-101,526","6,26E-06"
,"-101,524","5,45E-06"
,"-101,522","3,54E-06"
,"-101,52","1,05E-06"
,"-101,518","-1,90E-07"
,"-101,516","7,40E-07"
,"-101,514","1,88E-06"
,"-101,512","4,50E-06"
,"-101,51","6,75E-06"
,"-101,508","6,31E-06"
,"-101,506","2,97E-06"
,"-101,504","2,86E-06"
,"-101,502","2,00E-07"
,"-101,5","2,09E-06"
,"-101,498","-6,40E-07"
,"-101,496","1,12E-06"
,"-101,494","-4,50E-07"
,"-101,492","-2,53E-06"
,"-101,49","2,60E-07"
,"-101,488","2,67E-06"
,"-101,486","-9,00E-08"
,"-101,484","1,10E-07"
,"-101,482","2,70E-07"
,"-101,48","1,60E-06"
,"-101,478","-1,39E-06"
,"-101,476","7,30E-07"
,"-101,474","-7,00E-08"
,"-101,472","4,49E-06"
,"-101,47","3,51E-06"
,"-101,468","2,82E-06"
,"-101,466","3,16E-06"
,"-101,464","3,46E-06"
,"-101,462","2,01E-06"
,"-101,46","3,40E-07"
,"-101,458","-3,20E-07"
,"-101,456","2,35E-06"
,"-101,454","1,36E-06"
,"-101,452","2,32E-06"
,"-101,45","2,80E-06"
,"-101,448","2,50E-06"
,"-101,446","6,61E-06"
,"-101,444","2,76E-06"
,"-101,442","6,00E-07"
,"-101,44","4,50E-07"
,"-101,438","8,30E-07"
,"-101,436","1,90E-07"
,"-101,434","-1,90E-07"
,"-101,432","-1,24E-06"
,"-101,43","-9,20E-07"
,"-101,428","-6,66E-06"
,"-101,426","1,01E-06"
,"-101,424","-3,60E-07"
,"-101,422","-3,24E-06"
,"-101,42","-4,80E-07"
,"-101,418","-2,52E-06"
,"-101,416","2,12E-06"
,"-101,414","-1,32E-06"
,"-101,412","3,05E-06"
,"-101,41","2,11E-06"
,"-101,408","2,47E-06"
,"-101,406","2,72E-06"
