A(X);B(Y)
69.508;1.80E-07
69.51;-4.10E-07
69.512;-5.33E-06
69.514;-4.64E-06
69.516;-2.85E-06
69.518;-2.31E-06
69.52;2.20E-07
69.522;1.09E-06
69.524;6.20E-07
69.526;-1.69E-06
69.528;8.40E-07
69.53;-2.57E-06
69.532;-3.17E-06
69.534;-7.40E-07
69.536;-3.73E-06
69.538;-4.70E-07
69.54;1.04E-06
69.542;4.07E-06
69.544;2.18E-06
69.546;3.82E-06
69.548;1.73E-06
69.55;2.54E-06
69.552;-3.30E-07
69.554;-1.40E-06
69.556;-1.78E-06
69.558;1.33E-06
69.56;3.28E-06
69.562;2.26E-06
69.564;4.76E-06
69.566;4.26E-06
69.568;2.60E-06
69.57;-1.89E-06
69.572;-2.96E-06
69.574;-7.50E-07
69.576;-3.58E-06
69.578;1.37E-06
69.58;-1.73E-06
69.582;1.78E-06
69.584;2.60E-06
69.586;4.20E-06
69.588;1.00E-08
69.59;-4.72E-06
69.592;-1.19E-06
69.594;-2.22E-06
69.596;2.00E-07
69.598;-7.10E-07
69.6;7.80E-07
69.602;1.89E-06
69.604;-1.20E-07
69.606;7.90E-07
69.608;4.80E-07
69.61;-3.13E-06
69.612;-6.22E-06
69.614;-2.16E-06
69.616;-4.78E-06
69.618;-5.01E-06
69.62;-4.11E-06
69.622;-1.40E-06
69.624;2.90E-07
69.626;-7.34E-06
69.628;-5.00E-08
69.63;-1.18E-06
69.632;-2.40E-06
69.634;-4.10E-06
69.636;-6.01E-06
69.638;-5.68E-06
69.64;-5.00E-06
69.642;-3.21E-06
69.644;-2.32E-06
69.646;-6.30E-07
69.648;-2.50E-06
69.65;-4.52E-06
69.652;-2.78E-06
69.654;-4.56E-06
69.656;-3.18E-06
69.658;-3.74E-06
69.66;2.64E-06
69.662;-8.50E-07
69.664;1.91E-06
69.666;-1.82E-06
69.668;-5.60E-07
69.67;-1.92E-06
69.672;-3.76E-06
69.674;-5.56E-06
69.676;-1.40E-06
69.678;1.19E-06
69.68;1.27E-06
69.682;5.17E-06
69.684;3.46E-06
69.686;2.80E-06
69.688;0
69.69;-2.43E-06
69.692;-3.57E-06
69.694;-4.00E-07
69.696;1.95E-06
69.698;-2.36E-06
69.7;1.00E-07
69.702;-2.61E-06
69.704;-5.16E-06
69.706;-2.31E-06
69.708;-4.66E-06
69.71;-4.06E-06
69.712;-4.83E-06
69.714;-3.18E-06
69.716;-2.36E-06
69.718;-9.90E-07
69.72;-2.83E-06
69.722;1.18E-06
69.724;-6.70E-07
69.726;-1.26E-06
69.728;-2.10E-07
69.73;-8.70E-07
69.732;-2.73E-06
69.734;-3.78E-06
69.736;-4.79E-06
69.738;-1.67E-06
69.74;-4.30E-07
69.742;1.23E-06
69.744;-1.70E-07
69.746;6.90E-07
69.748;-5.40E-07
69.75;-9.60E-07
69.752;-4.03E-06
69.754;-4.14E-06
69.756;-4.27E-06
69.758;-4.46E-06
69.76;-1.96E-06
69.762;-1.79E-06
69.764;1.25E-06
69.766;2.25E-06
69.768;3.24E-06
69.77;-2.99E-06
69.772;-1.27E-06
69.774;1.21E-06
69.776;-6.60E-07
69.778;-6.60E-06
69.78;-1.87E-06
69.782;1.65E-06
69.784;4.74E-06
69.786;4.04E-06
69.788;1.51E-06
69.79;1.75E-06
69.792;1.39E-06
69.794;9.00E-08
69.796;1.67E-06
69.798;1.43E-06
69.8;3.39E-06
69.802;3.39E-06
69.804;3.43E-06
69.806;2.53E-06
69.808;4.53E-06
69.81;4.05E-06
69.812;-5.10E-07
69.814;2.29E-06
69.816;-1.41E-06
69.818;1.73E-06
69.82;3.58E-06
69.822;3.94E-06
69.824;5.29E-06
69.826;3.99E-06
69.828;3.67E-06
69.83;9.90E-07
69.832;3.81E-06
69.834;3.44E-06
69.836;2.68E-06
69.838;2.30E-06
69.84;2.55E-06
69.842;3.65E-06
69.844;4.75E-06
69.846;3.95E-06
69.848;5.00E-07
69.85;2.02E-06
69.852;-7.60E-07
69.854;4.60E-07
69.856;1.98E-06
69.858;1.86E-06
69.86;2.34E-06
69.862;3.56E-06
69.864;4.26E-06
69.866;5.95E-06
69.868;2.63E-06
69.87;3.56E-06
69.872;-1.21E-06
69.874;-2.10E-07
69.876;-2.33E-06
69.878;-9.00E-07
69.88;-6.80E-07
69.882;-1.14E-06
69.884;-6.20E-07
69.886;-6.40E-07
69.888;-7.90E-07
69.89;-9.20E-07
69.892;-5.20E-06
69.894;-2.57E-06
69.896;-3.82E-06
69.898;-1.08E-06
69.9;6.10E-07
69.902;1.90E-06
69.904;5.43E-06
69.906;-4.00E-08
69.908;2.00E-07
69.91;-1.75E-06
69.912;-3.61E-06
69.914;-2.91E-06
69.916;-8.80E-07
69.918;-1.24E-06
69.92;6.70E-07
69.922;5.51E-06
69.924;2.34E-06
69.926;3.73E-06
69.928;-3.22E-06
69.93;-3.01E-06
69.932;-4.07E-06
69.934;-6.90E-07
69.936;-2.02E-06
69.938;7.00E-08
69.94;3.11E-06
69.942;3.40E-06
69.944;5.24E-06
69.946;5.30E-06
69.948;6.03E-06
69.95;5.35E-06
69.952;6.70E-07
69.954;1.60E-07
69.956;1.06E-06
69.958;2.47E-06
69.96;4.44E-06
69.962;6.45E-06
69.964;6.12E-06
69.966;5.09E-06
69.968;6.97E-06
69.97;4.88E-06
69.972;3.30E-06
69.974;3.28E-06
69.976;1.28E-06
69.978;2.42E-06
69.98;2.96E-06
69.982;5.34E-06
69.984;3.82E-06
69.986;1.58E-06
69.988;2.99E-06
69.99;5.24E-06
69.992;3.07E-06
69.994;2.30E-07
69.996;2.11E-06
69.998;9.30E-07
70;2.01E-06
70.002;3.90E-07
70.004;4.70E-06
70.006;1.80E-07
70.008;9.00E-07
70.01;1.30E-06
70.012;-3.48E-06
70.014;5.70E-07
70.016;-1.59E-06
70.018;7.90E-07
70.02;9.80E-07
70.022;4.59E-06
70.024;2.65E-06
70.026;2.32E-06
70.028;3.86E-06
70.03;1.71E-06
70.032;9.60E-07
70.034;-4.60E-07
70.036;-1.42E-06
70.038;-1.00E-06
70.04;1.55E-06
70.042;-6.60E-06
70.044;3.27E-06
70.046;7.38E-06
70.048;1.48E-06
70.05;2.77E-06
70.052;-2.70E-07
70.054;-1.01E-06
70.056;-1.00E-06
70.058;1.20E-07
70.06;2.53E-06
70.062;4.14E-06
70.064;5.72E-06
70.066;3.81E-06
70.068;5.04E-06
70.07;4.44E-06
70.072;3.62E-06
70.074;2.04E-06
70.076;-2.85E-06
70.078;-6.90E-07
70.08;1.94E-06
70.082;3.33E-06
70.084;-4.50E-07
70.086;2.83E-06
70.088;2.89E-06
70.09;1.51E-06
70.092;-3.84E-06
70.094;-3.32E-06
70.096;-1.47E-06
70.098;-3.00E-07
70.1;-2.10E-07
70.102;2.52E-06
70.104;5.15E-06
70.106;4.86E-06
70.108;3.73E-06
70.11;2.27E-06
70.112;4.50E-07
70.114;7.60E-07
70.116;-2.05E-06
70.118;-7.00E-08
70.12;1.55E-06
70.122;5.47E-06
70.124;3.12E-06
70.126;2.58E-06
70.128;3.02E-06
70.13;1.72E-06
70.132;-1.49E-06
70.134;-9.50E-07
70.136;-1.47E-06
70.138;1.90E-07
70.14;-1.00E-07
70.142;3.31E-06
70.144;4.03E-06
70.146;3.19E-06
70.148;2.11E-06
70.15;1.73E-06
70.152;-1.81E-06
70.154;-3.00E-07
70.156;3.90E-07
70.158;1.72E-06
70.16;-1.34E-06
70.162;-1.49E-06
70.164;2.06E-06
70.166;3.83E-06
70.168;2.39E-06
70.17;4.22E-06
70.172;-3.60E-07
70.174;-1.64E-06
70.176;-4.10E-07
70.178;1.62E-06
70.18;-2.00E-08
70.182;6.70E-07
70.184;4.02E-06
70.186;5.73E-06
70.188;2.04E-06
70.19;4.11E-06
70.192;2.25E-06
70.194;-7.00E-07
70.196;2.26E-06
70.198;5.89E-06
70.2;2.53E-06
70.202;4.76E-06
70.204;9.21E-06
70.206;3.72E-06
70.208;3.63E-06
70.21;-7.00E-07
70.212;2.20E-07
70.214;-1.83E-06
70.216;-1.23E-06
70.218;1.32E-06
70.22;3.09E-06
70.222;5.16E-06
70.224;3.65E-06
70.226;2.86E-06
70.228;-8.80E-07
70.23;1.59E-06
70.232;-1.59E-06
70.234;-1.27E-06
70.236;2.00E-08
70.238;4.00E-08
70.24;1.97E-06
70.242;1.48E-06
70.244;1.30E-06
70.246;3.28E-06
70.248;-9.20E-07
70.25;-4.99E-06
70.252;-6.17E-06
70.254;-3.16E-06
70.256;-3.75E-06
70.258;-4.33E-06
70.26;-1.75E-06
70.262;-5.50E-07
70.264;-9.00E-07
70.266;-7.20E-07
70.268;-4.61E-06
70.27;-2.49E-06
70.272;-1.69E-06
70.274;-5.61E-06
70.276;-3.16E-06
70.278;-3.32E-06
70.28;-2.36E-06
70.282;-1.90E-07
70.284;2.65E-06
70.286;3.33E-06
70.288;3.74E-06
70.29;3.15E-06
70.292;6.70E-07
70.294;2.07E-06
70.296;-1.90E-06
70.298;1.00E-06
70.3;-5.60E-07
70.302;1.70E-06
70.304;4.38E-06
70.306;5.10E-06
70.308;5.75E-06
70.31;1.91E-06
70.312;9.00E-07
70.314;2.78E-06
70.316;2.01E-06
70.318;-4.80E-07
70.32;7.90E-07
70.322;2.05E-06
70.324;2.10E-06
70.326;3.03E-06
70.328;1.00E-06
70.33;5.80E-07
70.332;-2.95E-06
70.334;-9.50E-07
70.336;-3.36E-06
70.338;1.70E-07
70.34;2.20E-06
70.342;2.66E-06
70.344;1.55E-06
70.346;4.70E-07
70.348;5.04E-06
70.35;3.15E-06
70.352;2.82E-06
70.354;-2.30E-06
70.356;1.69E-06
70.358;6.90E-07
70.36;6.70E-07
70.362;4.67E-06
70.364;-7.10E-07
70.366;1.49E-06
70.368;1.20E-06
70.37;-1.33E-06
70.372;-1.71E-06
70.374;-3.37E-06
70.376;-3.14E-06
70.378;-4.03E-06
70.38;-6.90E-07
70.382;1.00E-08
70.384;6.50E-07
70.386;1.30E-06
70.388;-3.80E-07
70.39;2.38E-06
70.392;-1.91E-06
70.394;-2.96E-06
70.396;-1.64E-06
70.398;-1.51E-06
70.4;-9.00E-07
70.402;4.30E-06
70.404;6.60E-07
70.406;3.77E-06
70.408;3.10E-07
70.41;1.53E-06
70.412;-2.10E-06
70.414;-1.59E-06
70.416;8.00E-07
70.418;-2.70E-07
70.42;1.39E-06
70.422;-1.54E-06
70.424;1.46E-06
70.426;1.81E-06
70.428;1.18E-06
70.43;2.59E-06
70.432;-3.04E-06
70.434;-2.24E-06
70.436;-2.43E-06
70.438;-4.10E-07
70.44;-3.83E-06
70.442;1.66E-06
70.444;2.57E-06
70.446;-1.90E-07
70.448;3.80E-07
70.45;3.14E-06
70.452;-3.60E-07
70.454;-1.26E-06
70.456;-3.40E-07
70.458;-6.60E-07
70.46;-1.24E-06
70.462;3.54E-06
70.464;1.20E-07
70.466;2.60E-07
70.468;-1.24E-06
70.47;1.82E-06
70.472;-1.72E-06
70.474;2.00E-08
70.476;-3.82E-06
70.478;-4.10E-07
70.48;5.89E-06
70.482;4.32E-06
70.484;5.60E-06
70.486;5.77E-06
70.488;2.53E-06
70.49;-6.80E-07
70.492;-7.40E-07
70.494;-7.80E-07
70.496;-5.13E-06
70.498;-4.01E-06
70.5;8.70E-07
70.502;4.69E-06
70.504;4.00E-06
70.506;5.83E-06
70.508;2.44E-06
70.51;4.36E-06
70.512;4.35E-06
70.514;2.36E-06
70.516;2.20E-06
70.518;2.70E-06
70.52;3.50E-06
70.522;3.60E-06
70.524;5.34E-06
70.526;4.08E-06
70.528;4.47E-06
70.53;2.56E-06
70.532;4.90E-07
70.534;2.50E-07
70.536;-1.32E-06
70.538;-4.30E-07
70.54;3.72E-06
70.542;6.35E-06
70.544;2.63E-06
70.546;2.08E-06
70.548;3.05E-06
70.55;-5.30E-07
70.552;-2.84E-06
70.554;-1.62E-06
70.556;2.40E-07
70.558;-4.70E-06
70.56;-1.08E-06
70.562;1.19E-06
70.564;3.59E-06
70.566;2.11E-06
70.568;2.58E-06
70.57;1.70E-07
70.572;-9.60E-07
70.574;1.38E-06
70.576;-1.03E-06
70.578;-1.18E-06
70.58;-6.40E-07
70.582;2.14E-06
70.584;1.00E-06
70.586;4.54E-06
70.588;2.28E-06
70.59;1.27E-06
70.592;3.45E-06
70.594;1.00E-08
70.596;-1.80E-07
70.598;-1.32E-06
70.6;1.18E-06
70.602;2.35E-06
70.604;-6.80E-07
70.606;1.15E-06
70.608;-5.60E-07
70.61;-1.60E-07
70.612;6.10E-07
70.614;-3.63E-06
70.616;-2.15E-06
70.618;-4.00E-07
70.62;-2.12E-06
70.622;2.36E-06
70.624;8.90E-07
70.626;3.09E-06
70.628;2.86E-06
70.63;9.70E-07
70.632;-3.55E-06
70.634;-3.20E-06
70.636;-2.21E-06
70.638;8.50E-07
70.64;-1.05E-06
70.642;1.00E-06
70.644;3.95E-06
70.646;2.87E-06
70.648;-4.92E-06
70.65;2.44E-06
70.652;-1.19E-06
70.654;8.70E-07
70.656;3.80E-07
70.658;-1.19E-06
70.66;1.90E-06
70.662;9.00E-07
70.664;1.73E-06
70.666;-5.00E-07
70.668;7.00E-07
70.67;-8.30E-07
70.672;-3.11E-06
70.674;-2.12E-06
70.676;-4.92E-06
70.678;-1.04E-06
70.68;-1.56E-06
70.682;1.50E-07
70.684;2.50E-06
70.686;1.73E-06
70.688;1.23E-06
70.69;7.10E-07
70.692;-5.00E-08
70.694;-2.62E-06
70.696;-4.20E-06
70.698;-5.94E-06
70.7;-2.58E-06
70.702;1.46E-06
70.704;1.82E-06
70.706;2.43E-06
70.708;-1.80E-07
70.71;-2.31E-06
70.712;-4.75E-06
70.714;-4.37E-06
70.716;-7.32E-06
70.718;-2.33E-06
70.72;-2.11E-06
70.722;-3.50E-07
70.724;-8.70E-07
70.726;9.40E-07
70.728;1.24E-06
70.73;1.70E-06
70.732;6.00E-07
70.734;-4.22E-06
70.736;-1.90E-06
70.738;1.18E-06
70.74;-3.42E-06
70.742;3.58E-06
70.744;2.70E-06
70.746;3.32E-06
70.748;2.10E-07
70.75;-8.60E-07
70.752;-3.49E-06
70.754;-4.32E-06
70.756;-2.58E-06
70.758;-4.57E-06
70.76;-2.13E-06
70.762;-1.48E-06
70.764;8.30E-07
70.766;-1.40E-06
70.768;8.80E-07
70.77;-1.50E-06
70.772;-2.02E-06
70.774;-1.71E-06
70.776;-3.89E-06
70.778;-4.34E-06
70.78;-3.66E-06
70.782;-2.60E-06
70.784;-1.90E-06
70.786;3.98E-06
70.788;1.09E-06
70.79;1.95E-06
70.792;-1.53E-06
70.794;-5.58E-06
70.796;-4.31E-06
70.798;-2.77E-06
70.8;-1.20E-05
70.802;-4.13E-06
70.804;-1.50E-07
70.806;-1.11E-06
70.808;-1.50E-07
70.81;-2.58E-06
70.812;6.40E-07
70.814;-1.19E-06
70.816;-2.00E-07
70.818;4.90E-07
70.82;7.40E-07
70.822;4.02E-06
70.824;8.00E-07
70.826;7.10E-07
70.828;1.23E-06
70.83;-2.90E-06
70.832;-3.81E-06
70.834;-5.00E-06
70.836;-2.95E-06
70.838;-3.17E-06
70.84;-2.19E-06
70.842;-9.10E-07
70.844;1.76E-06
70.846;2.20E-07
70.848;-1.60E-06
70.85;-9.80E-07
70.852;-2.20E-06
70.854;-1.05E-06
70.856;-3.78E-06
70.858;-5.40E-06
70.86;-5.18E-06
70.862;-2.20E-07
70.864;-7.90E-07
70.866;-3.63E-06
70.868;-1.28E-06
70.87;-3.08E-06
70.872;-2.35E-06
70.874;-7.00E-07
70.876;-5.50E-06
70.878;-2.23E-06
70.88;-4.45E-06
70.882;-1.35E-06
70.884;-9.00E-08
70.886;1.55E-06
70.888;-3.40E-07
70.89;4.00E-08
70.892;-3.60E-06
70.894;-3.31E-06
70.896;-7.20E-07
70.898;-5.10E-07
70.9;-1.20E-06
70.902;4.20E-07
70.904;1.86E-06
70.906;1.99E-06
70.908;1.02E-06
70.91;1.32E-06
70.912;-2.28E-06
70.914;-4.15E-06
70.916;-6.44E-06
70.918;-2.89E-06
70.92;-1.53E-06
70.922;2.55E-06
70.924;1.37E-06
70.926;8.70E-07
70.928;-8.20E-07
70.93;-2.03E-06
70.932;-3.53E-06
70.934;-4.71E-06
70.936;-2.74E-06
70.938;-7.20E-06
70.94;-8.80E-07
70.942;-2.43E-06
70.944;1.64E-06
70.946;1.87E-06
70.948;-6.80E-07
70.95;-3.60E-07
70.952;-1.03E-05
70.954;-2.88E-06
70.956;-3.32E-06
70.958;1.20E-07
70.96;-1.16E-06
70.962;6.30E-07
70.964;1.62E-06
70.966;1.38E-06
70.968;3.81E-06
70.97;2.85E-06
70.972;-3.91E-06
70.974;-3.20E-07
70.976;9.40E-07
70.978;9.40E-07
70.98;2.45E-06
70.982;2.41E-06
70.984;1.90E-06
70.986;3.67E-06
70.988;4.10E-07
70.99;1.85E-06
70.992;-2.12E-06
70.994;1.40E-07
70.996;1.19E-06
70.998;4.50E-07
71;-2.67E-06
71.002;-9.90E-07
71.004;-1.30E-07
71.006;3.18E-06
71.008;3.02E-06
71.01;2.84E-06
71.012;-2.51E-06
71.014;-1.51E-06
71.016;-3.54E-06
71.018;-3.91E-06
71.02;-4.58E-06
71.022;-2.20E-06
71.024;3.04E-06
71.026;2.00E-08
71.028;8.50E-07
71.03;-1.95E-06
71.032;-8.30E-07
71.034;-9.90E-07
71.036;-3.05E-06
71.038;-2.62E-06
71.04;-4.83E-06
71.042;-2.07E-06
71.044;-1.79E-06
71.046;-1.44E-06
71.048;-4.90E-07
71.05;-8.60E-07
71.052;-1.10E-06
71.054;-1.41E-06
71.056;-2.63E-06
71.058;-3.72E-06
71.06;4.10E-07
71.062;5.00E-07
71.064;3.30E-07
71.066;-4.50E-06
71.068;5.00E-07
71.07;3.13E-06
71.072;6.50E-07
71.074;-1.98E-06
71.076;-5.40E-07
71.078;-1.71E-06
71.08;2.16E-06
71.082;2.22E-06
71.084;1.32E-06
71.086;1.37E-06
71.088;2.87E-06
71.09;5.90E-07
71.092;5.80E-07
71.094;-8.20E-07
71.096;-4.95E-06
71.098;-2.47E-06
71.1;-3.10E-06
71.102;-9.00E-08
71.104;-9.10E-07
71.106;1.07E-06
71.108;1.03E-06
71.11;-2.93E-06
71.112;-6.54E-06
71.114;-6.20E-07
71.116;-3.82E-06
71.118;-9.30E-07
71.12;-3.72E-06
71.122;-5.19E-06
71.124;-2.55E-06
71.126;-1.22E-06
71.128;-1.35E-06
71.13;-3.29E-06
71.132;-1.50E-07
71.134;-4.60E-06
71.136;-3.08E-06
71.138;-4.47E-06
71.14;-3.39E-06
71.142;-5.46E-06
71.144;-1.59E-06
71.146;-1.91E-06
71.148;-1.54E-06
71.15;-2.23E-06
71.152;-3.27E-06
71.154;-6.44E-06
71.156;-6.27E-06
71.158;-4.36E-06
71.16;2.50E-07
71.162;-2.67E-06
71.164;-3.29E-06
71.166;-2.07E-06
71.168;2.69E-06
71.17;1.74E-06
71.172;-6.80E-07
71.174;-2.44E-06
71.176;-3.28E-06
71.178;-4.59E-06
71.18;-2.57E-06
71.182;-2.83E-06
71.184;-1.11E-06
71.186;-4.22E-06
71.188;1.50E-06
71.19;-3.10E-06
71.192;-2.02E-06
71.194;-5.47E-06
71.196;-2.79E-06
71.198;-4.51E-06
71.2;-8.70E-07
71.202;-3.54E-06
71.204;-9.80E-07
71.206;-3.10E-06
71.208;-1.26E-06
71.21;-3.98E-06
71.212;-4.14E-06
71.214;-4.12E-06
71.216;-9.23E-06
71.218;-7.20E-06
71.22;-4.34E-06
71.222;-3.20E-06
71.224;1.43E-06
71.226;4.10E-07
71.228;4.60E-07
71.23;-1.24E-06
71.232;-2.51E-06
71.234;-1.04E-06
71.236;-1.88E-06
71.238;-1.19E-06
71.24;3.40E-07
71.242;-1.60E-06
71.244;2.56E-06
71.246;1.80E-06
71.248;4.09E-06
71.25;2.12E-06
71.252;1.60E-07
71.254;-8.50E-07
71.256;-2.91E-06
71.258;3.60E-07
71.26;-1.10E-07
71.262;5.80E-07
71.264;2.28E-06
71.266;-1.21E-06
71.268;2.15E-06
71.27;-2.40E-07
71.272;-1.62E-06
71.274;-3.40E-06
71.276;-1.65E-06
71.278;-2.77E-06
71.28;-1.40E-06
71.282;-1.06E-06
71.284;-1.98E-06
71.286;-6.90E-07
71.288;-7.00E-07
71.29;-1.02E-06
71.292;-2.70E-07
71.294;-4.47E-06
71.296;-1.14E-06
71.298;3.00E-07
71.3;8.60E-07
71.302;1.18E-06
71.304;-9.20E-07
71.306;-2.80E-07
71.308;-1.51E-06
71.31;-2.18E-06
71.312;-1.82E-06
71.314;-1.20E-06
71.316;-4.16E-06
71.318;-3.75E-06
71.32;-2.04E-06
71.322;-1.56E-06
71.324;-3.50E-06
71.326;5.50E-07
71.328;-3.56E-06
71.33;-5.00E-08
71.332;1.90E-07
71.334;9.10E-07
71.336;-1.80E-07
71.338;-2.74E-06
71.34;6.00E-08
71.342;1.03E-06
71.344;1.98E-06
71.346;7.80E-07
71.348;1.15E-06
71.35;9.40E-07
71.352;1.71E-06
71.354;-1.57E-06
71.356;-8.80E-07
71.358;-2.13E-06
71.36;-1.26E-06
71.362;5.70E-07
71.364;4.70E-07
71.366;-1.79E-06
71.368;-2.75E-06
71.37;-2.79E-06
71.372;-7.00E-07
71.374;-4.45E-06
71.376;-3.65E-06
71.378;-2.30E-06
71.38;-1.58E-06
71.382;-2.87E-06
71.384;-2.34E-06
71.386;-1.38E-06
71.388;-4.30E-07
71.39;1.32E-06
71.392;-2.37E-06
71.394;-1.52E-06
71.396;-4.40E-07
71.398;-2.22E-06
71.4;-2.49E-06
71.402;-2.72E-06
71.404;-1.78E-06
71.406;-2.63E-06
71.408;1.43E-06
71.41;-7.00E-07
71.412;-4.74E-06
71.414;-6.35E-06
71.416;-6.98E-06
71.418;-4.52E-06
71.42;-3.88E-06
71.422;-1.60E-06
71.424;-1.33E-06
71.426;-1.03E-06
71.428;-3.28E-06
71.43;-3.00E-07
71.432;-4.67E-06
71.434;-6.08E-06
71.436;-4.41E-06
71.438;-3.89E-06
71.44;-4.32E-06
71.442;-3.05E-06
71.444;-2.28E-06
71.446;-1.76E-06
71.448;1.43E-06
71.45;-3.57E-06
71.452;-3.20E-07
71.454;-3.29E-06
71.456;-1.68E-06
71.458;-2.91E-06
71.46;-3.10E-06
71.462;-1.86E-06
71.464;-4.70E-07
71.466;-1.45E-06
71.468;-4.50E-07
71.47;-2.43E-06
71.472;-7.80E-07
71.474;-5.47E-06
71.476;-4.57E-06
71.478;-2.77E-06
71.48;-3.11E-06
71.482;-1.48E-06
71.484;-9.20E-07
71.486;-4.95E-06
71.488;-4.52E-06
71.49;-3.64E-06
71.492;-6.21E-06
71.494;-2.46E-06
71.496;-5.90E-06
71.498;-3.06E-06
71.5;-3.89E-06
71.502;-1.70E-06
71.504;-8.40E-07
71.506;7.00E-08
71.508;1.05E-06
71.51;-3.10E-07
71.512;-3.10E-07
71.514;-5.42E-06
71.516;-1.80E-06
71.518;-8.00E-07
71.52;-8.41E-06
71.522;-2.08E-06
71.524;-1.37E-06
71.526;3.30E-06
71.528;2.54E-06
71.53;-1.66E-06
71.532;-1.84E-06
71.534;-3.91E-06
71.536;-4.30E-06
71.538;-1.85E-06
71.54;-9.00E-07
71.542;-2.29E-06
71.544;2.80E-07
71.546;1.07E-06
71.548;1.31E-06
71.55;-9.50E-07
71.552;-2.20E-07
71.554;-3.42E-06
71.556;-4.48E-06
71.558;-1.01E-06
71.56;-1.82E-06
71.562;-2.74E-06
71.564;-4.95E-06
71.566;-1.02E-06
71.568;0
71.57;-1.04E-06
71.572;-1.99E-06
71.574;-2.97E-06
71.576;-7.18E-06
71.578;-2.37E-06
71.58;-1.56E-06
71.582;-4.36E-06
71.584;-1.11E-06
71.586;-5.30E-07
71.588;2.38E-06
71.59;1.40E-07
71.592;-3.70E-07
71.594;-1.70E-06
71.596;-1.80E-06
71.598;-2.21E-06
71.6;-2.67E-06
71.602;6.40E-07
71.604;2.80E-07
71.606;1.33E-06
71.608;2.08E-06
71.61;2.35E-06
71.612;2.28E-06
71.614;-1.22E-06
71.616;-3.17E-06
71.618;-2.40E-06
71.62;1.40E-06
71.622;-2.57E-06
71.624;6.30E-07
71.626;-2.11E-06
71.628;-1.93E-06
71.63;1.14E-06
71.632;-2.30E-06
71.634;-1.18E-06
71.636;-2.77E-06
71.638;-6.30E-07
71.64;-2.10E-06
71.642;-4.27E-06
71.644;-2.11E-06
71.646;-4.27E-06
71.648;-2.31E-06
71.65;-3.94E-06
71.652;-2.75E-06
71.654;-5.47E-06
71.656;-4.51E-06
71.658;-5.78E-06
71.66;-2.95E-06
71.662;7.90E-07
71.664;2.44E-06
71.666;1.37E-06
71.668;3.60E-07
71.67;2.70E-07
71.672;-9.87E-06
71.674;-4.34E-06
71.676;-5.68E-06
71.678;-2.20E-06
71.68;-1.77E-06
71.682;3.22E-06
71.684;4.48E-06
71.686;9.20E-07
71.688;1.51E-06
71.69;-2.31E-06
71.692;-1.15E-06
71.694;-1.98E-06
71.696;-2.01E-06
71.698;-1.90E-06
71.7;-8.30E-07
71.702;7.40E-07
71.704;-2.80E-07
71.706;1.98E-06
71.708;5.90E-07
71.71;7.30E-07
71.712;-1.78E-06
71.714;-3.40E-07
71.716;-8.20E-07
71.718;-1.52E-06
71.72;2.00E-07
71.722;-3.60E-07
71.724;9.80E-07
71.726;1.26E-06
71.728;3.20E-06
71.73;1.43E-06
71.732;1.81E-06
71.734;-2.40E-07
71.736;-1.28E-06
71.738;-3.74E-06
71.74;-2.56E-06
71.742;1.93E-06
71.744;7.00E-07
71.746;9.70E-07
71.748;1.13E-06
71.75;3.14E-06
71.752;2.70E-07
71.754;-5.93E-06
71.756;-1.99E-06
71.758;-6.75E-06
71.76;-3.63E-06
71.762;-2.36E-06
71.764;-2.53E-06
71.766;4.10E-07
71.768;-1.05E-06
71.77;-1.90E-07
71.772;-3.00E-06
71.774;-3.26E-06
71.776;-5.09E-06
71.778;-3.30E-06
71.78;7.70E-07
71.782;2.69E-06
71.784;2.92E-06
71.786;2.89E-06
71.788;3.96E-06
71.79;8.20E-07
71.792;-8.10E-07
71.794;1.58E-06
71.796;-2.82E-06
71.798;-1.21E-06
71.8;-9.20E-07
71.802;1.06E-06
71.804;2.57E-06
71.806;2.09E-06
71.808;3.92E-06
71.81;6.16E-06
71.812;4.46E-06
71.814;4.29E-06
71.816;1.16E-06
71.818;2.90E-07
71.82;1.10E-07
71.822;2.68E-06
71.824;-3.69E-06
71.826;4.40E-06
71.828;7.29E-06
71.83;3.90E-06
71.832;3.60E-06
71.834;-2.90E-07
71.836;3.14E-06
71.838;3.96E-06
71.84;3.60E-06
71.842;2.18E-06
71.844;5.79E-06
71.846;4.32E-06
71.848;3.57E-06
71.85;8.30E-07
71.852;3.30E-07
71.854;1.52E-06
71.856;2.94E-06
71.858;2.90E-07
71.86;3.09E-06
71.862;2.74E-06
71.864;5.30E-06
71.866;3.00E-06
71.868;3.75E-06
71.87;5.89E-06
71.872;3.53E-06
71.874;3.63E-06
71.876;-2.30E-07
71.878;3.83E-06
71.88;1.61E-06
71.882;-2.70E-07
71.884;4.98E-06
71.886;3.78E-06
71.888;6.17E-06
71.89;1.96E-06
71.892;5.35E-06
71.894;2.74E-06
71.896;2.38E-06
71.898;1.33E-06
71.9;2.65E-06
71.902;5.74E-06
71.904;5.41E-06
71.906;2.69E-06
71.908;5.30E-06
71.91;2.99E-06
71.912;3.17E-06
71.914;4.24E-06
71.916;2.09E-06
71.918;2.81E-06
71.92;2.66E-06
71.922;2.82E-06
71.924;4.58E-06
71.926;4.31E-06
71.928;5.40E-06
71.93;3.76E-06
71.932;4.40E-06
71.934;2.26E-06
