,A(x),B(Y)
,"-56,816","2,36E-06"
,"-56,814","5,20E-07"
,"-56,812","-1,01E-06"
,"-56,81","1,61E-06"
,"-56,808","-3,40E-07"
,"-56,806","-1,07E-06"
,"-56,804","2,20E-07"
,"-56,802","1,92E-06"
,"-56,8","9,10E-07"
,"-56,798","1,60E-07"
,"-56,796","8,90E-07"
,"-56,794","-7,80E-07"
,"-56,792","-6,00E-07"
,"-56,79","-4,13E-06"
,"-56,788","-2,56E-06"
,"-56,786","-7,60E-07"
,"-56,784","-1,93E-06"
,"-56,782","1,30E-06"
,"-56,78","5,20E-07"
,"-56,778","-1,45E-06"
,"-56,776","-1,43E-06"
,"-56,774","2,48E-06"
,"-56,772","-2,20E-06"
,"-56,77","-1,40E-07"
,"-56,768","1,25E-06"
,"-56,766","-3,59E-06"
,"-56,764","2,69E-06"
,"-56,762","2,81E-06"
,"-56,76","5,08E-06"
,"-56,758","4,88E-06"
,"-56,756","5,40E-06"
,"-56,754","4,35E-06"
,"-56,752","-9,30E-07"
,"-56,75","1,05E-06"
,"-56,748","-7,80E-07"
,"-56,746","-1,70E-06"
,"-56,744","-2,87E-06"
,"-56,742","2,50E-07"
,"-56,74","1,89E-06"
,"-56,738","2,26E-06"
,"-56,736","2,89E-06"
,"-56,734","-1,56E-06"
,"-56,732","-3,95E-06"
,"-56,73","-2,93E-06"
,"-56,728","-9,60E-07"
,"-56,726","-1,49E-06"
,"-56,724","-1,94E-06"
,"-56,722","4,20E-07"
,"-56,72","2,16E-06"
,"-56,718","2,36E-06"
,"-56,716","3,77E-06"
,"-56,714","2,49E-06"
,"-56,712","2,08E-06"
,"-56,71","9,70E-07"
,"-56,708","1,97E-06"
,"-56,706","4,20E-07"
,"-56,704","2,09E-06"
,"-56,702","3,34E-06"
,"-56,7","2,60E-06"
,"-56,698","3,77E-06"
,"-56,696","5,15E-06"
,"-56,694","4,97E-06"
,"-56,692","4,02E-06"
,"-56,69","2,77E-06"
,"-56,688","3,60E-06"
,"-56,686","1,53E-06"
,"-56,684","-3,60E-07"
,"-56,682","2,91E-06"
,"-56,68","2,88E-06"
,"-56,678","1,91E-06"
,"-56,676","3,30E-06"
,"-56,674","4,65E-06"
,"-56,672","-9,40E-07"
,"-56,67","-5,80E-07"
,"-56,668","-1,10E-06"
,"-56,666","-8,90E-07"
,"-56,664","-1,50E-06"
,"-56,662","-4,50E-07"
,"-56,66","2,32E-06"
,"-56,658","3,94E-06"
,"-56,656","5,28E-06"
,"-56,654","2,23E-06"
,"-56,652","1,96E-06"
,"-56,65","2,22E-06"
,"-56,648","5,50E-07"
,"-56,646","2,02E-06"
,"-56,644","5,10E-06"
,"-56,642","3,65E-06"
,"-56,64","5,10E-06"
,"-56,638","6,01E-06"
,"-56,636","4,92E-06"
,"-56,634","3,84E-06"
,"-56,632","1,30E-06"
,"-56,63","7,80E-07"
,"-56,628","1,33E-06"
,"-56,626","-1,13E-06"
,"-56,624","8,80E-07"
,"-56,622","3,06E-06"
,"-56,62","2,95E-06"
,"-56,618","4,91E-06"
,"-56,616","3,84E-06"
,"-56,614","5,57E-06"
,"-56,612","4,30E-07"
,"-56,61","1,35E-06"
,"-56,608","-6,00E-07"
,"-56,606","-1,52E-06"
,"-56,604","-1,24E-06"
,"-56,602","5,80E-07"
,"-56,6","-8,40E-07"
,"-56,598","-3,70E-07"
,"-56,596","2,60E-07"
,"-56,594","-1,95E-06"
,"-56,592","-2,21E-06"
,"-56,59","-2,42E-06"
,"-56,588","-3,04E-06"
,"-56,586","-3,11E-06"
,"-56,584","-2,04E-06"
,"-56,582","-2,28E-06"
,"-56,58","-1,72E-06"
,"-56,578","3,25E-06"
,"-56,576","3,64E-06"
,"-56,574","1,37E-06"
,"-56,572","3,32E-06"
,"-56,57","1,82E-06"
,"-56,568","1,02E-06"
,"-56,566","-8,80E-07"
,"-56,564","-2,28E-06"
,"-56,562","-1,78E-06"
,"-56,56","2,49E-06"
,"-56,558","-1,24E-06"
,"-56,556","-4,30E-07"
,"-56,554","-1,24E-06"
,"-56,552","-3,30E-07"
,"-56,55","-1,67E-06"
,"-56,548","-2,93E-06"
,"-56,546","4,40E-07"
,"-56,544","-1,99E-06"
,"-56,542","-5,00E-08"
,"-56,54","2,23E-06"
,"-56,538","4,26E-06"
,"-56,536","1,34E-06"
,"-56,534","1,74E-06"
,"-56,532","1,52E-06"
,"-56,53","-1,24E-06"
,"-56,528","-1,70E-07"
,"-56,526","-8,40E-07"
,"-56,524","1,79E-06"
,"-56,522","-3,70E-07"
,"-56,52","2,91E-06"
,"-56,518","1,25E-06"
,"-56,516","3,26E-06"
,"-56,514","1,88E-06"
,"-56,512","1,99E-06"
,"-56,51","1,18E-06"
,"-56,508","1,09E-06"
,"-56,506","-8,00E-07"
,"-56,504","-7,60E-07"
,"-56,502","-9,00E-08"
,"-56,5","2,91E-06"
,"-56,498","4,06E-06"
,"-56,496","1,45E-06"
,"-56,494","2,34E-06"
,"-56,492","-1,64E-06"
,"-56,49","2,60E-07"
,"-56,488","-8,00E-08"
,"-56,486","-9,90E-07"
,"-56,484","2,95E-06"
,"-56,482","3,18E-06"
,"-56,48","3,17E-06"
,"-56,478","2,44E-06"
,"-56,476","2,87E-06"
,"-56,474","3,89E-06"
,"-56,472","4,59E-06"
,"-56,47","4,02E-06"
,"-56,468","1,33E-06"
,"-56,466","5,71E-06"
,"-56,464","1,75E-06"
,"-56,462","4,81E-06"
,"-56,46","7,63E-06"
,"-56,458","9,73E-06"
,"-56,456","5,39E-06"
,"-56,454","6,29E-06"
,"-56,452","6,02E-06"
,"-56,45","3,20E-06"
,"-56,448","4,39E-06"
,"-56,446","3,70E-07"
,"-56,444","1,67E-06"
,"-56,442","5,12E-06"
,"-56,44","5,16E-06"
,"-56,438","4,13E-06"
,"-56,436","3,35E-06"
,"-56,434","3,91E-06"
,"-56,432","-2,26E-06"
,"-56,43","3,39E-06"
,"-56,428","1,88E-06"
,"-56,426","-3,04E-06"
,"-56,424","2,83E-06"
,"-56,422","-3,80E-07"
,"-56,42","5,43E-06"
,"-56,418","2,40E-06"
,"-56,416","8,60E-07"
,"-56,414","5,80E-07"
,"-56,412","-1,16E-06"
,"-56,41","-1,52E-06"
,"-56,408","-8,40E-07"
,"-56,406","-7,00E-07"
,"-56,404","-2,90E-07"
,"-56,402","1,37E-06"
,"-56,4","6,20E-07"
,"-56,398","1,00E-06"
,"-56,396","-1,83E-06"
,"-56,394","-2,36E-06"
,"-56,392","1,30E-07"
,"-56,39","-6,00E-07"
,"-56,388","2,38E-06"
,"-56,386","-3,18E-06"
,"-56,384","-1,64E-06"
,"-56,382","-5,20E-07"
,"-56,38","3,05E-06"
,"-56,378","1,62E-06"
,"-56,376","1,57E-06"
,"-56,374","3,20E-07"
,"-56,372","1,08E-06"
,"-56,37","-8,00E-07"
,"-56,368","-1,18E-06"
,"-56,366","2,38E-06"
,"-56,364","-6,20E-07"
,"-56,362","1,06E-06"
,"-56,36","1,24E-06"
,"-56,358","2,10E-07"
,"-56,356","6,70E-07"
,"-56,354","-1,85E-06"
,"-56,352","-1,99E-06"
,"-56,35","-4,39E-06"
,"-56,348","-2,65E-06"
,"-56,346","2,70E-07"
,"-56,344","-1,46E-06"
,"-56,342","-1,26E-06"
,"-56,34","-4,10E-06"
,"-56,338","-1,40E-07"
,"-56,336","1,50E-07"
,"-56,334","1,07E-06"
,"-56,332","-1,98E-06"
,"-56,33","-4,16E-06"
,"-56,328","-5,10E-06"
,"-56,326","-4,03E-06"
,"-56,324","-5,54E-06"
,"-56,322","-1,58E-06"
,"-56,32","-1,65E-06"
,"-56,318","-1,86E-06"
,"-56,316","-6,80E-07"
,"-56,314","-1,70E-07"
,"-56,312","1,91E-06"
,"-56,31","-4,37E-06"
,"-56,308","-6,71E-06"
,"-56,306","-7,72E-06"
,"-56,304","-3,38E-06"
,"-56,302","9,00E-08"
,"-56,3","8,80E-07"
,"-56,298","9,00E-08"
,"-56,296","-1,89E-06"
,"-56,294","-2,49E-06"
,"-56,292","-4,60E-07"
,"-56,29","-3,85E-06"
,"-56,288","-6,28E-06"
,"-56,286","-3,37E-06"
,"-56,284","-4,10E-06"
,"-56,282","-1,67E-06"
,"-56,28","-8,30E-07"
,"-56,278","3,36E-06"
,"-56,276","1,18E-06"
,"-56,274","1,90E-07"
,"-56,272","-1,60E-07"
,"-56,27","-3,70E-06"
,"-56,268","-1,91E-06"
,"-56,266","-3,38E-06"
,"-56,264","-1,99E-06"
,"-56,262","-1,07E-06"
,"-56,26","2,00E-08"
,"-56,258","6,10E-07"
,"-56,256","1,81E-06"
,"-56,254","-1,06E-06"
,"-56,252","-8,20E-07"
,"-56,25","-2,23E-06"
,"-56,248","-2,51E-06"
,"-56,246","-3,97E-06"
,"-56,244","-2,93E-06"
,"-56,242","-1,48E-06"
,"-56,24","1,49E-06"
,"-56,238","1,19E-06"
,"-56,236","1,67E-06"
,"-56,234","-4,10E-07"
,"-56,232","-2,70E-07"
,"-56,23","-4,10E-07"
,"-56,228","-1,57E-06"
,"-56,226","-1,06E-06"
,"-56,224","-3,50E-06"
,"-56,222","-3,00E-06"
,"-56,22","-1,51E-06"
,"-56,218","5,40E-07"
,"-56,216","3,99E-06"
,"-56,214","6,80E-07"
,"-56,212","-5,10E-07"
,"-56,21","-3,88E-06"
,"-56,208","-2,72E-06"
,"-56,206","4,10E-07"
,"-56,204","-3,64E-06"
,"-56,202","-1,61E-06"
,"-56,2","-3,06E-06"
,"-56,198","-1,42E-06"
,"-56,196","-2,71E-06"
,"-56,194","-1,25E-06"
,"-56,192","-2,44E-06"
,"-56,19","-2,82E-06"
,"-56,188","-3,26E-06"
,"-56,186","-4,21E-06"
,"-56,184","-4,05E-06"
,"-56,182","-1,79E-06"
,"-56,18","2,21E-06"
,"-56,178","2,81E-06"
,"-56,176","2,72E-06"
,"-56,174","-4,33E-06"
,"-56,172","-8,90E-07"
,"-56,17","-3,87E-06"
,"-56,168","-4,03E-06"
,"-56,166","-4,30E-06"
,"-56,164","-3,49E-06"
,"-56,162","-2,87E-06"
,"-56,16","-3,07E-06"
,"-56,158","1,21E-06"
,"-56,156","1,18E-06"
,"-56,154","-1,58E-06"
,"-56,152","-3,35E-06"
,"-56,15","-5,77E-06"
,"-56,148","-3,88E-06"
,"-56,146","-6,75E-06"
,"-56,144","-8,00E-07"
,"-56,142","-1,46E-06"
,"-56,14","-8,00E-07"
,"-56,138","-2,41E-06"
,"-56,136","3,80E-07"
,"-56,134","-5,13E-06"
,"-56,132","-3,60E-06"
,"-56,13","-4,33E-06"
,"-56,128","-4,38E-06"
,"-56,126","-5,17E-06"
,"-56,124","-3,01E-06"
,"-56,122","9,70E-07"
,"-56,12","-7,90E-07"
,"-56,118","-1,13E-06"
,"-56,116","-3,30E-07"
,"-56,114","-2,00E-06"
,"-56,112","-1,10E-06"
,"-56,11","-3,20E-07"
,"-56,108","-5,50E-07"
,"-56,106","-5,76E-06"
,"-56,104","-3,23E-06"
,"-56,102","-2,49E-06"
,"-56,1","-5,00E-08"
,"-56,098","2,01E-06"
,"-56,096","-7,10E-07"
,"-56,094","2,19E-06"
,"-56,092","-6,00E-07"
,"-56,09","-2,75E-06"
,"-56,088","-2,18E-06"
,"-56,086","4,70E-07"
,"-56,084","-1,89E-06"
,"-56,082","2,18E-06"
,"-56,08","2,76E-06"
,"-56,078","2,66E-06"
,"-56,076","3,19E-06"
,"-56,074","-1,00E-07"
,"-56,072","8,00E-08"
,"-56,07","-6,90E-07"
,"-56,068","-1,10E-06"
,"-56,066","-3,27E-06"
,"-56,064","-2,25E-06"
,"-56,062","5,60E-07"
,"-56,06","2,55E-06"
,"-56,058","1,60E-06"
,"-56,056","2,20E-06"
,"-56,054","-2,60E-06"
,"-56,052","-2,92E-06"
,"-56,05","2,00E-08"
,"-56,048","2,30E-07"
,"-56,046","1,58E-06"
,"-56,044","-3,10E-07"
,"-56,042","9,60E-07"
,"-56,04","1,50E-06"
,"-56,038","5,38E-06"
,"-56,036","2,72E-06"
,"-56,034","2,60E-07"
,"-56,032","3,20E-07"
,"-56,03","-3,52E-06"
,"-56,028","-1,59E-06"
,"-56,026","-3,52E-06"
,"-56,024","-3,60E-07"
,"-56,022","-1,51E-06"
,"-56,02","-4,40E-07"
,"-56,018","1,40E-07"
,"-56,016","9,50E-07"
,"-56,014","-6,20E-07"
,"-56,012","-2,10E-07"
,"-56,01","-1,89E-06"
,"-56,008","-3,75E-06"
,"-56,006","-3,18E-06"
,"-56,004","4,00E-07"
,"-56,002","-1,00E-06"
,-56,"-1,93E-06"
,"-55,998","-1,50E-07"
,"-55,996","-1,53E-06"
,"-55,994","-2,47E-06"
,"-55,992","-4,00E-08"
,"-55,99","-4,60E-06"
,"-55,988","-4,79E-06"
,"-55,986","-1,96E-06"
,"-55,984","-3,12E-06"
,"-55,982","-1,30E-06"
,"-55,98","3,73E-06"
,"-55,978","1,56E-06"
,"-55,976","1,65E-06"
,"-55,974","2,69E-06"
,"-55,972","2,10E-07"
,"-55,97","-1,71E-06"
,"-55,968","-2,74E-06"
,"-55,966","-3,76E-06"
,"-55,964","-5,00E-06"
,"-55,962","-4,46E-06"
,"-55,96","-3,86E-06"
,"-55,958","-2,24E-06"
,"-55,956","-5,60E-07"
,"-55,954","-8,70E-07"
,"-55,952","-2,56E-06"
,"-55,95","-5,99E-06"
,"-55,948","-2,87E-06"
,"-55,946","-5,64E-06"
,"-55,944","-4,17E-06"
,"-55,942","-2,69E-06"
,"-55,94","-3,38E-06"
,"-55,938","1,87E-06"
,"-55,936","-7,20E-07"
,"-55,934","8,30E-07"
,"-55,932","6,00E-08"
,"-55,93","-2,15E-06"
,"-55,928","-7,08E-06"
,"-55,926","-4,74E-06"
,"-55,924","-4,87E-06"
,"-55,922","-3,64E-06"
,"-55,92","-3,07E-06"
,"-55,918","-3,38E-06"
,"-55,916","-3,18E-06"
,"-55,914","7,80E-07"
,"-55,912","-5,50E-07"
,"-55,91","-3,92E-06"
,"-55,908","-4,08E-06"
,"-55,906","-3,16E-06"
,"-55,904","-3,26E-06"
,"-55,902","9,30E-07"
,"-55,9","1,29E-06"
,"-55,898","-1,19E-06"
,"-55,896","-1,06E-06"
,"-55,894","-3,47E-06"
,"-55,892","-2,01E-06"
,"-55,89","-2,69E-06"
,"-55,888","-2,35E-06"
,"-55,886","-3,59E-06"
,"-55,884","-3,46E-06"
,"-55,882","-1,39E-06"
,"-55,88","-3,01E-06"
,"-55,878","4,50E-07"
,"-55,876","8,10E-07"
,"-55,874","4,90E-07"
,"-55,872","-1,37E-06"
,"-55,87","-2,67E-06"
,"-55,868","-3,49E-06"
,"-55,866","-2,50E-07"
,"-55,864","-1,98E-06"
,"-55,862","-3,21E-06"
,"-55,86","-1,91E-06"
,"-55,858","-3,77E-06"
,"-55,856","1,62E-06"
,"-55,854","-1,91E-06"
,"-55,852","-1,80E-06"
,"-55,85","-5,51E-06"
,"-55,848","-2,34E-06"
,"-55,846","-3,54E-06"
,"-55,844","-1,74E-06"
,"-55,842","-9,00E-08"
,"-55,84","3,70E-07"
,"-55,838","6,30E-07"
,"-55,836","-5,80E-07"
,"-55,834","3,06E-06"
,"-55,832","-1,20E-07"
,"-55,83","-2,31E-06"
,"-55,828","-4,11E-06"
,"-55,826","-4,83E-06"
,"-55,824","-1,69E-06"
,"-55,822","-2,11E-06"
,"-55,82","2,44E-06"
,"-55,818","-1,30E-07"
,"-55,816","1,00E-06"
,"-55,814","4,00E-08"
,"-55,812","1,70E-06"
,"-55,81","-1,33E-06"
,"-55,808","1,00E-08"
,"-55,806","-6,20E-07"
,"-55,804","-2,30E-07"
,"-55,802","-1,79E-06"
,"-55,8","1,50E-07"
,"-55,798","6,03E-06"
,"-55,796","2,73E-06"
,"-55,794","1,63E-06"
,"-55,792","2,14E-06"
,"-55,79","8,10E-07"
,"-55,788","-2,00E-07"
,"-55,786","-1,30E-07"
,"-55,784","-1,40E-07"
,"-55,782","7,20E-07"
,"-55,78","1,72E-06"
,"-55,778","1,93E-06"
,"-55,776","8,10E-07"
,"-55,774","1,64E-06"
,"-55,772","3,33E-06"
,"-55,77","3,00E-07"
,"-55,768","8,00E-08"
,"-55,766","1,48E-06"
,"-55,764","-1,75E-06"
,"-55,762","2,54E-06"
,"-55,76","4,00E-07"
,"-55,758","2,52E-06"
,"-55,756","1,30E-06"
,"-55,754","3,21E-06"
,"-55,752","2,27E-06"
,"-55,75","2,72E-06"
,"-55,748","2,92E-06"
,"-55,746","2,59E-06"
,"-55,744","2,27E-06"
,"-55,742","4,30E-07"
,"-55,74","3,91E-06"
,"-55,738","1,91E-06"
,"-55,736","1,09E-06"
,"-55,734","3,09E-06"
,"-55,732","2,00E-08"
,"-55,73","2,36E-06"
,"-55,728","-6,40E-07"
,"-55,726","3,70E-07"
,"-55,724","-1,91E-06"
,"-55,722","-2,74E-06"
,"-55,72","2,85E-06"
,"-55,718","4,40E-07"
,"-55,716","-1,61E-06"
,"-55,714","-3,34E-06"
,"-55,712","2,01E-06"
,"-55,71","-2,03E-06"
,"-55,708","-1,67E-06"
,"-55,706","-4,94E-06"
,"-55,704","-1,48E-06"
,"-55,702","-1,53E-06"
,"-55,7","-2,74E-06"
,"-55,698","1,40E-06"
,"-55,696","2,13E-06"
,"-55,694","9,20E-07"
,"-55,692","-2,00E-07"
,"-55,69","-1,15E-06"
,"-55,688","-2,04E-06"
,"-55,686","-1,82E-06"
,"-55,684","-1,97E-06"
,"-55,682","1,03E-06"
,"-55,68","-1,98E-06"
,"-55,678","-3,31E-06"
,"-55,676","1,68E-06"
,"-55,674","-2,48E-06"
,"-55,672","-2,27E-06"
,"-55,67","-3,00E-06"
,"-55,668","-4,02E-06"
,"-55,666","-3,13E-06"
,"-55,664","-4,79E-06"
,"-55,662","-2,13E-06"
,"-55,66","4,60E-07"
,"-55,658","1,00E-06"
,"-55,656","1,36E-06"
,"-55,654","-2,46E-06"
,"-55,652","2,44E-06"
,"-55,65","-2,75E-06"
,"-55,648","-2,83E-06"
,"-55,646","-4,14E-06"
,"-55,644","-2,05E-06"
,"-55,642","-1,76E-06"
,"-55,64","9,80E-07"
,"-55,638","-1,04E-06"
,"-55,636","3,80E-07"
,"-55,634","4,72E-06"
,"-55,632","1,14E-06"
,"-55,63","-8,10E-07"
,"-55,628","-6,20E-07"
,"-55,626","-1,98E-06"
,"-55,624","-2,03E-06"
,"-55,622","-4,20E-07"
,"-55,62","4,47E-06"
,"-55,618","-1,29E-06"
,"-55,616","5,80E-07"
,"-55,614","-5,80E-07"
,"-55,612","2,92E-06"
,"-55,61","-2,50E-06"
,"-55,608","-2,28E-06"
,"-55,606","-1,80E-07"
,"-55,604","3,16E-06"
,"-55,602","-6,60E-07"
,"-55,6","1,23E-06"
,"-55,598","3,70E-07"
,"-55,596","3,80E-07"
,"-55,594","1,89E-06"
,"-55,592","-1,02E-06"
,"-55,59","-3,66E-06"
,"-55,588","-3,83E-06"
,"-55,586","-6,08E-06"
,"-55,584","-3,13E-06"
,"-55,582","-4,20E-06"
,"-55,58","-3,92E-06"
,"-55,578","-1,29E-06"
,"-55,576","9,00E-08"
,"-55,574","1,11E-06"
,"-55,572","-8,40E-07"
,"-55,57","-2,34E-06"
,"-55,568","-3,35E-06"
,"-55,566","-5,77E-06"
,"-55,564","-6,74E-06"
,"-55,562","-4,09E-06"
,"-55,56","-5,47E-06"
,"-55,558","-6,80E-07"
,"-55,556","-8,20E-07"
,"-55,554","-1,49E-06"
,"-55,552","1,01E-06"
,"-55,55","-8,60E-07"
,"-55,548","-2,23E-06"
,"-55,546","-7,90E-07"
,"-55,544","-1,43E-06"
,"-55,542","-1,54E-06"
,"-55,54","-1,44E-06"
,"-55,538","-1,09E-06"
,"-55,536","-1,13E-06"
,"-55,534","-3,54E-06"
,"-55,532","-5,30E-07"
,"-55,53","-3,64E-06"
,"-55,528","-5,30E-06"
,"-55,526","-2,65E-06"
,"-55,524","-2,55E-06"
,"-55,522","-1,54E-06"
,"-55,52","3,80E-07"
,"-55,518","-3,00E-07"
,"-55,516","1,31E-06"
,"-55,514","-9,60E-07"
,"-55,512","9,40E-07"
,"-55,51","-2,33E-06"
,"-55,508","-3,39E-06"
,"-55,506","-2,96E-06"
,"-55,504","-1,44E-06"
,"-55,502","-1,50E-06"
,"-55,5","-1,43E-06"
,"-55,498","-4,90E-07"
,"-55,496",0
,"-55,494","2,30E-07"
,"-55,492","-1,79E-06"
,"-55,49","-5,80E-07"
,"-55,488","-7,10E-06"
,"-55,486","-3,69E-06"
,"-55,484","-5,65E-06"
,"-55,482","-6,90E-07"
,"-55,48","-3,67E-06"
,"-55,478","-7,50E-07"
,"-55,476","-3,20E-07"
,"-55,474","4,60E-07"
,"-55,472","2,61E-06"
,"-55,47","-4,27E-06"
,"-55,468","-2,98E-06"
,"-55,466","-3,25E-06"
,"-55,464","-5,70E-07"
,"-55,462","-1,58E-06"
,"-55,46","4,60E-07"
,"-55,458","5,70E-07"
,"-55,456","-8,40E-07"
,"-55,454","-2,51E-06"
,"-55,452","-3,22E-06"
,"-55,45","-4,03E-06"
,"-55,448","-5,54E-06"
,"-55,446","-5,31E-06"
,"-55,444","-3,17E-06"
,"-55,442","-2,28E-06"
,"-55,44","-3,87E-06"
,"-55,438","-4,04E-06"
,"-55,436","6,00E-07"
,"-55,434","-2,03E-06"
,"-55,432","-1,55E-06"
,"-55,43","-3,90E-06"
,"-55,428","-3,85E-06"
,"-55,426","-2,91E-06"
,"-55,424","-3,89E-06"
,"-55,422","-2,30E-07"
,"-55,42","-3,46E-06"
,"-55,418","-1,00E-07"
,"-55,416","1,50E-07"
,"-55,414","2,40E-07"
,"-55,412","1,36E-06"
,"-55,41","-1,84E-06"
,"-55,408","-4,25E-06"
,"-55,406","-5,32E-06"
,"-55,404","-1,00E-06"
,"-55,402","-2,87E-06"
,"-55,4","-2,07E-06"
,"-55,398","-1,89E-06"
,"-55,396","-9,20E-07"
,"-55,394","-3,30E-07"
,"-55,392","3,00E-08"
,"-55,39","3,50E-07"
,"-55,388","-4,62E-06"
,"-55,386","-3,28E-06"
,"-55,384","-3,11E-06"
,"-55,382","-5,89E-06"
,"-55,38","-2,11E-06"
,"-55,378","-2,95E-06"
,"-55,376","-7,00E-08"
,"-55,374","-1,76E-06"
,"-55,372","-1,90E-07"
,"-55,37","-1,72E-06"
,"-55,368","-4,21E-06"
,"-55,366","-3,15E-06"
,"-55,364","-4,45E-06"
,"-55,362","-9,60E-07"
,"-55,36","-1,37E-06"
,"-55,358","-1,75E-06"
,"-55,356","-1,32E-06"
,"-55,354","-3,54E-06"
,"-55,352","-1,72E-06"
,"-55,35","-3,94E-06"
,"-55,348","-3,93E-06"
,"-55,346","-4,59E-06"
,"-55,344","-3,50E-06"
,"-55,342","-5,22E-06"
,"-55,34","1,00E-08"
,"-55,338","9,30E-07"
,"-55,336","2,14E-06"
,"-55,334","-2,49E-06"
,"-55,332","4,80E-07"
,"-55,33","-2,59E-06"
,"-55,328","-1,88E-06"
,"-55,326","-2,28E-06"
,"-55,324","-2,69E-06"
,"-55,322","-5,70E-07"
,"-55,32","-1,10E-07"
,"-55,318","2,93E-06"
,"-55,316","2,99E-06"
,"-55,314","-1,16E-06"
,"-55,312","-8,70E-07"
,"-55,31","-5,51E-06"
,"-55,308","-5,43E-06"
,"-55,306","-4,16E-06"
,"-55,304","-2,18E-06"
,"-55,302","-4,55E-06"
,"-55,3","-3,40E-07"
,"-55,298","-1,00E-08"
,"-55,296","8,40E-07"
,"-55,294","7,60E-07"
,"-55,292","3,90E-07"
,"-55,29","-1,07E-06"
,"-55,288","-3,19E-06"
,"-55,286","-1,05E-06"
,"-55,284","-3,41E-06"
,"-55,282","-9,50E-07"
,"-55,28","-7,90E-07"
,"-55,278","2,12E-06"
,"-55,276","1,49E-06"
,"-55,274","2,01E-06"
,"-55,272","1,23E-06"
,"-55,27","8,70E-07"
,"-55,268","1,26E-06"
,"-55,266","-4,81E-06"
,"-55,264","-2,97E-06"
,"-55,262","-4,53E-06"
,"-55,26","6,30E-07"
,"-55,258","-1,60E-07"
,"-55,256","5,00E-07"
,"-55,254","3,41E-06"
,"-55,252","2,76E-06"
,"-55,25","2,40E-07"
,"-55,248","1,76E-06"
,"-55,246","-1,18E-06"
,"-55,244","-3,62E-06"
,"-55,242","6,00E-07"
,"-55,24","4,00E-07"
,"-55,238","1,52E-06"
,"-55,236","2,18E-06"
,"-55,234","1,54E-06"
,"-55,232","2,49E-06"
,"-55,23","1,08E-06"
,"-55,228","2,80E-07"
,"-55,226","-6,60E-07"
,"-55,224","-2,23E-06"
,"-55,222","-5,20E-07"
,"-55,22","1,52E-06"
,"-55,218","2,63E-06"
,"-55,216","-1,30E-07"
,"-55,214","9,30E-07"
,"-55,212","9,30E-07"
,"-55,21","-9,00E-07"
,"-55,208","-4,50E-07"
,"-55,206","-8,40E-07"
,"-55,204","5,40E-07"
,"-55,202","-2,43E-06"
,"-55,2","-2,09E-06"
,"-55,198","-3,09E-06"
,"-55,196","-1,40E-07"
,"-55,194","-1,91E-06"
,"-55,192","-2,16E-06"
,"-55,19","-2,70E-06"
,"-55,188","-3,96E-06"
,"-55,186","-2,76E-06"
,"-55,184","-2,44E-06"
,"-55,182","-2,97E-06"
,"-55,18","-2,03E-06"
,"-55,178","-2,59E-06"
,"-55,176","-1,16E-06"
,"-55,174","1,41E-06"
,"-55,172","-1,50E-06"
,"-55,17","-6,92E-06"
,"-55,168","-2,14E-06"
,"-55,166","-2,82E-06"
,"-55,164","-2,51E-06"
,"-55,162","-4,43E-06"
,"-55,16","-2,08E-06"
,"-55,158","-4,33E-06"
,"-55,156","-3,06E-06"
,"-55,154","-2,21E-06"
,"-55,152","-1,39E-06"
,"-55,15","1,13E-06"
,"-55,148","-3,73E-06"
,"-55,146","-6,43E-06"
,"-55,144","-5,41E-06"
,"-55,142","-4,54E-06"
,"-55,14","9,00E-07"
,"-55,138","1,85E-06"
,"-55,136","3,08E-06"
,"-55,134","7,00E-07"
,"-55,132","-4,80E-07"
,"-55,13","-2,35E-06"
,"-55,128","-1,04E-06"
,"-55,126","-4,40E-06"
,"-55,124","-3,20E-06"
,"-55,122","-1,40E-06"
,"-55,12","-1,42E-06"
,"-55,118","-5,10E-07"
,"-55,116","-2,03E-06"
,"-55,114","-3,92E-06"
,"-55,112","-2,96E-06"
,"-55,11","-2,57E-06"
,"-55,108","-2,94E-06"
,"-55,106","-1,89E-06"
,"-55,104","-2,80E-06"
,"-55,102","-4,29E-06"
,"-55,1","1,19E-06"
,"-55,098","-1,29E-06"
,"-55,096","-7,30E-07"
,"-55,094","-5,30E-07"
,"-55,092","7,70E-07"
,"-55,09","-4,70E-07"
,"-55,088","-3,51E-06"
,"-55,086","-1,07E-06"
,"-55,084","-1,74E-06"
,"-55,082","1,30E-06"
,"-55,08","4,40E-07"
,"-55,078","1,24E-06"
,"-55,076","-2,20E-07"
,"-55,074","1,10E-06"
,"-55,072","-1,44E-06"
,"-55,07","-3,78E-06"
,"-55,068","-2,58E-06"
,"-55,066","7,70E-07"
,"-55,064","-9,50E-07"
,"-55,062","2,07E-06"
,"-55,06","1,49E-06"
,"-55,058","4,90E-07"
,"-55,056","1,62E-06"
,"-55,054","-3,20E-07"
,"-55,052","3,50E-07"
,"-55,05","-1,30E-07"
,"-55,048","-2,09E-06"
,"-55,046","2,95E-06"
,"-55,044","-2,70E-07"
,"-55,042","-1,82E-06"
,"-55,04","2,33E-06"
,"-55,038","-1,31E-06"
,"-55,036","-4,40E-07"
,"-55,034","-9,40E-07"
,"-55,032","2,36E-06"
,"-55,03","-2,04E-06"
,"-55,028","3,39E-06"
,"-55,026","1,57E-06"
,"-55,024","8,00E-08"
